OTU,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94
OTU_16S_4679,1.425643767,0,0,1.636469901,0,0,0,0,0,0,0,0,0,0,0,0,0.740375123,0.422564969,0,0,0,0,0,1.575566598,1.057426387,0,1.291393783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4680,1.158335561,0.383229861,0,0,0.585480094,0,0,0,0,0,0,0,0.888242894,0,0.427935638,0,0,0,1.531213192,0,1.079171981,0,0,0,0,0,0,0,0,0,0.564723599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726936294,0,0,0,0,0,0
OTU_16S_4681,0.178205471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090776876,0,0,0,0,0,0,0.250988266,0,0,0,0,0,0,0,1.131454433,0,0.994035785,0,0.326583932,0,0,1.249628087,0.528680941,1.031060704,0,0,0,0,0
OTU_16S_4682,0,1.68621139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302751182,0,0,0,0,0,1.443652441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185608608,0
OTU_16S_4683,0,1.149689584,0,0,0,0,0,0,1.075891749,0,0,0,0,0,0,0.76408787,0,0,0,0,0,0,1.025265471,0,0,0,0,0,0,0,0,1.226993865,1.338867318,1.013013325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4684,0,0,0,1.168907072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501976533,3.558282209,0,0,0,0,0,0,0,1.708590413,0,0,0,0,0,0,0,0,0,0,2.333419756,0,0
OTU_16S_4685,0,0,0,0,3.512880562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36576836,0,0,0,0,0,0,1.785182981,0,0,0,0,0,0,0
OTU_16S_4686,0,0,0,0,0,0,1.938182189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.159769009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4687,0,0,0,0,0,0,0,5.732543934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22401941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4688,0,0,0,0,0,0,0,1.785546471,0,1.456209694,0,0,1.21124031,0,0,0,0,2.957954786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582120582,0,0,0,0,0,0,0,0,0
OTU_16S_4689,0,0,0,0,0,0,0,0,1.158652652,0,1.730503,0,0,0,0,0,0.822639026,0,0,0,0,0,1.611131454,0,0,0,0,0,0,0,0,0.858895706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4690,0,0,0,0,0,0,0,0,0,2.288329519,0,0,0,0,0,0,0,0,0,0,0,11.41253508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4691,0,0,0,0,0,0,0,0,0,0,4.787724965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4692,0,0,0,0,0,0,0,0,0,0,1.442085833,0,0,0,0.342348511,0,0,0,0,0,0,2.057998129,0,0,2.114852774,0,1.568121022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4693,0,0,0,0,0,0,0,0,0,0,0.749884633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4694,0,0,0,0,0,0,0,0,0,0,0,0,6.702196382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4695,0,0,0,0,0,0,0,0,0,0,0,0,2.987726098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902282775,0,0,0,1.090937427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777346906,0,0,0,0
OTU_16S_4696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.486160997,0,0,0,0,0,0,0,0,0,0,0.80509405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297530497,2.246893999,0,0,0,0,0,0
OTU_16S_4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056412423,0,0,0,0,0,0,0,0,0,0.636294222,1.317426627,0,0,0,0,1.246785631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597175521,1.69472376
OTU_16S_4698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.924261748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.770975641,0,0,0,0,0
OTU_16S_4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.943196311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189532117,2.255445289,0,0,0,0,0
OTU_16S_4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86402433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.020901372,0,0,0,0.793021412,0.96661941,0,0,0,0,0
OTU_16S_4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.734895643,3.87831778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.726699794,0,0,0,0,0,0,0,0,0,0,0,0,4.532344458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99951521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112326044,0,0,0,0,1.963701279,0,0,0,0,0,0,0
OTU_16S_4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.757120349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.094317168,0,0,0,0,0,0,0
OTU_16S_4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.067024565,0,0,0,0,0,0,0,0,0,0,3.176130895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057426387,0,0,0,0,0,1.380435465,0.736196319,0,0,0,0,0,0,0,0.759373517,0,0,1.306335728,0,0,0,0,1.159943292,0,0,0,0,0
OTU_16S_4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.586328039,0,0,0,0,0,0,3.272377286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.390618682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.390618682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.549649773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.519571487,1.166725003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.489493201,2.333450006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949216896,0,0,1.551273677,0,0,0,1.982553529,1.546591056,0,0,0,0,0
OTU_16S_4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.939006248,0,0,0,0,0,0,0
OTU_16S_4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725676882,0,0,0,0,0,3.194351042,1.807705344
OTU_16S_4716,7.306424307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4717,0.534616413,2.222733195,2.377903786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785714286,1.660363435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4718,0,1.456273473,0,0,0,0,0,0,5.213936936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4719,0,1.149689584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546923341,2.074150894,2.269670477,1.69472376
OTU_16S_4720,0,0,0,0.81823495,0,0,0,0,0,0,2.826488233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463807363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418379686,0,0,0,0,0,0,0,0
OTU_16S_4721,0,0,0,0,3.161592506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82952183,4.030632809,1.368640286,0,0,0,0,0,0,0
OTU_16S_4722,0,0,0,0,0,0,5.100479445,0,0,0,0,0.906618314,0,0,0,0,0,0.739488696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467544612,0,0,0,1.283397503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4723,0,0,0,0,0,0,3.468326023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.013392857,0,0,0,1.894793828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4724,0,0,0,0,0,0,0,4.322901983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.639304488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4725,0,0,0,0,0,0,0,2.631331642,0,0,0,0,0,0,0,0,0,0,0,0,0.78485235,0,0,0,0,0,0,0,0,0,1.694170798,0,0,1.480557937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4726,0,0,0,0,0,0,0,0.751809041,0.827609037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585865983,0,0,0,0,0,0,0,0.878458932,0,0,0.467544612,0.404367165,0,0,0,0,1.233981965,0.497017893,0,0,0,0,0.892591491,0,0,0,0,0,0,0
OTU_16S_4727,0,0,0,0,0,0,0,0,2.565588016,0,0,0,0,3.125723547,2.054091065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4728,0,0,0,0,0,0,0,0,1.406935364,0,0,0,0,0,0,0,0,0,0,0,0,0,3.441962651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.100105005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4729,0,0,0,0,0,0,0,0,1.158652652,0,0,0,0,0.578837694,0,0,0,0.316923727,0,0,0,0,1.830831197,1.211974306,0.162680983,0,0,1.1453296,0,0,0,0,0,0,0.606550748,0,0.515039143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388903293,0,0
OTU_16S_4730,0,0,0,0,0,0,0,0,0,0,2.768804799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.887391723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687521485,0,0,0
OTU_16S_4731,0,0,0,0,0,0,0,0,0,0,1.903553299,0,0,0,0,1.814708691,0,0,0,0,0,0,1.244965214,0,0,0,1.19915137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4732,0,0,0,0,0,0,0,0,0,0,0,4.646418858,0,0,3.509072236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4733,0,0,0,0,0,0,0,0,0,0,0,0,2.260981912,0,0.855871277,0,0,0,0,0,0,2.806361085,0,0,0,0,0,0,0,0,1.819664931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4734,0,0,0,0,0,0,0,0,0,0,0,0,2.260981912,0,0,3.533906399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123447,0,0,0,0,0,0
OTU_16S_4735,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083815698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.502266172,3.500175009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.310852448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.443367265,0,0,0,0
OTU_16S_4737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76408787,0,0,0,0,0,0,0,0,0,0,0,0,0.951474786,0,0,0,0,0,0,0,0,0,0,0,3.230616302,0,0,0,0,2.082713478,0,0,0,0,0,0,0
OTU_16S_4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.662581872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.957954786,0,0,0,0,0,0,0,0,0,0,0,4.872326987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.658421673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766784452,0,0,0,0,0,0.894745404,0,0,0,0,1.443652441,0.878458932,0,0,0.857165121,0,0,0,0,0,0,0,0,0,1.247401247,0,0,0,0,0,0,0,0,0
OTU_16S_4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03917728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.943196311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011603689,1.652127941,0.64441294,0,0,0,0,0
OTU_16S_4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.670720299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.446536651,0
OTU_16S_4745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.005126327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.563877871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.781938936,0,3.000805094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.380435465,0,0,0,0,0,0,0,0,0,0,0,1.143043762,0,0,0,1.916468411,1.095501998,0,0,0,0,0
OTU_16S_4749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.426202992,1.25120308,0,0.933380002,0,0,0,0,0,0,0,0,0,0.386647764,0,0,0,0,3.502429104
OTU_16S_4750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.122795558,0,0,0,2.312979117,1.353267174,0,0,0,0,0
OTU_16S_4751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673518742,0,0,3.737595051,0,0,0,0,0
OTU_16S_4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.950907868,3.95435544
OTU_16S_4753,1.96026018,0.996397639,0,0,0,0,0,0,0,0,0,0,0,1.041907849,0,0,0,0,0,0,0,0,0,0.969579445,0,0,0,0,0,0,0,0,0,0,1.718560453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008742434,0
OTU_16S_4754,1.603849238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254941331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062121407,0.888673453,0,0,0,0
OTU_16S_4755,1.425643767,0,0,0,0,0,0,0,0,0,0,0,0.726744186,1.504978004,0,0,0,0,0,0,0,0,0,0,1.8708313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660851176,0,0.807884957,0,0,0,0
OTU_16S_4756,1.336541032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987166831,1.901542362,0,0,0,0,0,0,0,0,0,0,1.756568836,1.082739331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4757,0.267308206,0,0,0,0,1.875293015,0,0,0,0,0,0,2.341731266,1.620745543,0,0,0,0,0,0,0.686745806,0,0,0,0,0,0.461212065,0.763553067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579971646,0,0,0,0,0
OTU_16S_4758,0,1.149689584,0,0,1.170960187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.244965214,0,0,0,0,0,0,0,0,0,0,0,1.617468662,0,0,0,0,1.044138586,0,0,0,0,0,0,0,0,0,2.062564455,0,0,0
OTU_16S_4759,0,0,1.829156759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.753855905,0,0,0,0,1.39143171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582120582,0,0,0,0,0,0,0,0,0
OTU_16S_4760,0,0,0,4.208065459,0,0,0,0,0,0,0,2.153218495,0,0,0,0,0,0,0,0,0,4.864359214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4761,0,0,0,2.104032729,0,0,0,0,0,1.248179738,0,0,0,0,0,0,0,0,0,0,0,5.238540692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.683467507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4762,0,0,0,0,2.576112412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.297009282,0,2.858103564,0
OTU_16S_4763,0,0,0,0,2.341920375,2.109704641,0,0,0,0,0,0,0.645994832,0,0,0,0,1.056412423,1.648998822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935089223,0,0,0,0,0,0.759373517,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4764,0,0,0,0,0,5.15705579,0,0,0,0,0,0,1.534237726,0,0,0,0,0,0,0,0,0,0,0,0,0,1.660363435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82952183,0,0,0,0,0,0,0,0,0
OTU_16S_4765,0,0,0,0,0,0,2.652249311,0,0,0,1.095985233,0,0.726744186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.781211372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4766,0,0,0,0,0,0,0,1.597594211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309134186,0,0,0,2.234444826,0,1.597175521,0
OTU_16S_4767,0,0,0,0,0,0,0,0,2.069022594,0,0,0,0,0,0,0,0,0,2.709069494,0,0,0,0,0,0,0,0,0,0,0,0,4.049079755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4768,0,0,0,0,0,0,0,0,1.406935364,0,0,0,0,0,0,2.29226361,0,0.739488696,0,1.591576885,0,0,0.585865983,0,0,0,0,1.527106134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4769,0,0,0,0,0,0,0,0,0.579326326,0,0,0,0,0,0,0,0,0,0,0,1.079171981,0,0.659099231,0,0.813404913,0,1.383636196,1.527106134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571521881,0.582120582,0,0,0.198255353,0,0,0,0,0,0
OTU_16S_4770,0,0,0,0,0,0,0,0,0,0,2.538071066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224689745,0,0,0,1.453872588,0,0,0,0,0,0
OTU_16S_4771,0,0,0,0,0,0,0,0,0,0,0.634517766,0,1.937984496,0,0,0,0,0,0,0.857002938,0,0,0,0,0,0,0,0,0,0.451141388,0.1882412,0,0,0,0,0,0,0,0.51429747,0,0,0,1.306335728,0,0,0.238024398,0,0.386647764,0,0,0,0,0
OTU_16S_4772,0,0,0,0,0,0,0,0,0,0,0,9.179510426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4773,0,0,0,0,0,0,0,0,0,0,0,5.77969175,0,0,1.198219788,0,0,0,0,0,0,2.993451824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4774,0,0,0,0,0,0,0,0,0,0,0,3.399818676,0,0,0,1.146131805,0,0,0,0,0,0,0.732332479,0,0,0,0,0,0,0,0,0,0,0,0.606550748,0,0,0,1.234313927,1.044138586,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4775,0,0,0,0,0,0,0,0,0,0,0,2.493200363,0,0,0,0,0,0,0,0,4.022368292,3.367633302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4776,0,0,0,0,0,0,0,0,0,0,0,1.47325476,0,0,1.11263266,0,0,0.422564969,0.706713781,0,0,0,0,1.090776876,0,0,0,0,0,0,0,0,0,0.545468713,0,0,0,0,0,0.569530138,0,0,0,0,0,0,0,0.515530352,1.211827436,0,0,0,0
OTU_16S_4777,0,0,0,0,0,0,0,0,0,0,0,1.133272892,1.049741602,0,0,0,0,0,0,0,0,0,0,0,0.732064422,0,0,0,0,0,0,0,0,0,0,1.058710298,0,1.633415004,0,0,0,0,0.571521881,0,0,0,0,0.32220647,0.969461949,0,0,0,0
OTU_16S_4778,0,0,0,0,0,0,0,0,0,0,0,0,0.40374677,0,0,0,0,0,0,1.958863859,0,0,0,0,0,0,0.461212065,0,1.902949572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413721414,0,0.714073193,0,0,0,0,0,0,0
OTU_16S_4779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337153773,0,0,0,0,0,0.561272217,0.659099231,0,0.569383439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569530138,0,0,0,0,0,0,1.189532117,0,0.56551947,0,0,0.420309348,1.355779008
OTU_16S_4780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619611714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.805801275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89206976,0,0,0,0,0,0,0,0,1.785714286,0,0,0,0,0,0,0,0,4.245855237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.274878513,0,0,0,0,1.39143171,0,0,0,0,0,0,0,0,2.45398773,1.47275405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16S_4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.473498233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773579292,0,0,2.100500889,3.609487796,0,0,0
