OTU,V41,V42,V43,V45,V44,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V93,V94
OTU2295,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,7.079646,0,0,0,46.97987,0,0,0,0,0,0,0,0,0,0,0,0,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU468,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443001,1.303781,0,14.77833,0.9891197,0,0,0,0,0,0,0,4.246285,0,4.33526,0,0,0,0,0,0,0,0,0,0
OTU2944,0,0,0,0,0,1.048218,0,0,0,0,20.83333,14.65201,15.70681,0,1.633987,4.103967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508296,0,0,0,0,0,13.00578,59.60265,5.016722,2.369668,0,23.7099,77.85888,1.526718,0,0,0
OTU111,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10559,0,0,0,0,0,0,0,0,0,0,3.236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2079,0,0,0,0,0,1.048218,0,0,0,3.189793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1877,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4277,0,0,0,0,0,1.048218,0,3.030303,4.987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU4466,0,0,0,0,0,6.289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1318,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445087,0,0,0,0,0,0,0,0,0,0
OTU2250,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1841,0,0,0,0,0
OTU71,0,0,0,0,0,4.192872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.385996
OTU112,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,1.633987,1.367989,0,0,0,0,0,0,0,0,0,0,2.808989,0,0,0,0,0,0,0,1.36612,0,0,0,1.123596,0,2.123142,0,0,0,0,0,0,0,0,0,0,0,0
OTU790,0,0,0,0,0,1.048218,0,0,2.493766,0,0,0,0,0,0,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420455,1.445087,0,0,2.369668,0,0,0,0,0,0,3.590664
OTU1928,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.618123,0,0,0,2.008032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3601,0,0,0,0,0,5.24109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1165,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1151,0,0,0,0,0,2.096436,0,3.030303,4.987531,6.379585,0,0,0,0,0,0,0,4.819277,3.311258,3.10559,0,0,0,0,0,0,0,0,0,0,1.078749,1.231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2477,0,0,0,0,0,1.048218,0,0,0,0,0,0,3.490401,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU1358,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3526,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.795332
OTU1292,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.368201,0,0,0,0,0
OTU882,0,0,0,0,0,1.048218,0,4.545455,7.481297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36612,0,0,0,0,0,0,1.420455,23.12139,0,0,0,0,0,0,21.37405,9.708738,0,5.385996
OTU3701,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU246,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0
OTU3807,0,0,0,0,0,1.048218,1.278772,3.030303,4.987531,3.189793,0,0,0,2.403846,3.267974,0,0,0,0,0,0,2.232143,0,0,2.40096,5.037783,7.022472,18.07229,2.886003,0,1.078749,6.157635,2.967359,0,5.464481,1.6,0,0,3.370787,4.43459,0,0,83.81503,0,0,2.369668,0,0,0,3.053435,7.281553,0,0
OTU666,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU811,0,0,0,0,0,1.048218,20.46036,1.515152,0,4.784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,0,0,0,1.36612,0,0,0,0,0,0,0,0,0,0,0,0,6.973501,1.216545,0,0,0,0
OTU4435,0,0,0,0,0,3.144654,0,0,0,0,0,0,1.745201,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1085,0,0,0,0,0,5.24109,0,0,27.43142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123596,0,0,0,0,0,13.37793,0,4.341534,0,0,0,0,0,0
OTU4372,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217295,0,0,0,0,0,0,1.447178,0,0,3.053435,0,0,0
OTU3241,0,0,0,0,0,1.048218,35.80563,0,0,0,0,3.663004,0,0,0,0,0,0,0,0,0,0,0,0,1.20048,0,1.404494,0,0,0,11.86624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7894,0,0,0,0,0
OTU253,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232143,0,0,0,0,0,0,0,1.303781,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.526718,0,0,0
OTU3026,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,3.267974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU660,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,3.539823,0,3.311258,3.10559,0,0,0,0,1.20048,0,1.404494,4.016064,1.443001,0,0,0,14.8368,0,2.73224,0,0,0,1.123596,2.217295,2.123142,15.625,4.33526,0,137.1237,0,2.894356,1.3947,0,0,0,3.460208,0
OTU1120,0,0,0,0,0,2.096436,0,72.72727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2035,0,0,0,0,0,3.144654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU433,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20048,0,0,0,1.443001,0,0,0,0,0,0,0,0,0,0,0,0,1.420455,0,0,0,0,0,0,0,0,0,0,0
OTU2290,0,0,0,0,0,1.048218,6.393862,0,0,0,0,0,0,0,0,0,1.769912,0,0,0,0,4.464286,0,1.618123,1.20048,0,4.213483,2.008032,0,1.303781,20.49622,0,1.978239,0,6.830601,201.6,3.016591,44.60432,1.123596,2.217295,2.123142,2.840909,0,0,0,0,8.683068,8.368201,3.649635,0,0,0,0
OTU2098,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438849,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2690,0,0,0,0,0,2.096436,0,4.545455,0,1.594896,0,0,0,0,0,0,0,0,0,0,0,0,3.521127,0,2.40096,0,0,2.008032,1.443001,6.518905,0,22.16749,96.93373,0,0,0,0,0,0,0,0,0,179.1908,0,0,0,0,0,0,0,0,0,0
OTU3140,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,2.886003,2.607562,0,7.389163,0.9891197,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2628,0,0,0,0,0,1.048218,1.278772,0,17.45636,0,0,0,0,0,0,0,0,0,0,0,4.474273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU1639,0,0,0,0,0,1.048218,0,0,2.493766,0,0,0,0,0,3.267974,1.367989,0,0,3.311258,0,0,0,0,1.618123,0,0,0,0,0,3.911343,0,0,7.912957,0,0,0,0,1.438849,0,0,0,1.420455,1.445087,0,0,0,1.447178,0,0,0,0,0,0
OTU1634,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978239,0,0,0,0,0,5.617978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3309,0,0,0,0,0,3.144654,0,0,0,0,0,0,0,0,1.633987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1689,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU241,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,3.10559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU914,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU1196,0,0,0,0,0,2.096436,5.11509,1.515152,0,0,2.604167,3.663004,0,2.403846,0,4.103967,0,0,0,0,0,0,24.64789,14.56311,4.801921,12.59446,0,2.008032,0,0,0,0,0,5.042017,0,0,0,7.194245,3.370787,0,0,0,1.445087,0,10.03344,2.369668,1.447178,1.3947,3.649635,99.23664,9.708738,3.460208,0
OTU909,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.447178,0,0,0,0,0,0
OTU2334,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.236246,2.463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4448,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2039,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,4.807692,0,5.471956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1826,0,0,0,0,0,1.048218,0,0,0,0,0,1.831502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008032,0,0,0,0,0,0,1.36612,0,0,0,0,0,4.246285,0,0,0,0,0,0,1.3947,0,0,0,0,0
OTU1307,0,0,0,0,0,1.048218,0,0,0,1.594896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.886003,0,3.236246,0,0,0,0,0,0,0,2.247191,0,0,0,0,0,20.06689,0,0,0,0,0,0,0,1.795332
OTU1380,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,1.633987,1.367989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217295,2.123142,0,1.445087,0,0,0,0,0,2.43309,0,0,0,0
OTU538,0,0,0,0,0,1.048218,1.278772,0,0,1.594896,0,0,0,0,0,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.877698,0,0,0,0,2.890173,0,0,0,0,0,0,54.96183,0,3.460208,0
OTU1268,0,0,0,0,0,2.096436,0,0,0,0,0,7.326007,1.745201,0,1.633987,1.367989,0,0,0,0,0,0,0,0,1.20048,0,0,0,0,0,0,0,0,0,1.36612,0,4.524887,4.316547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1858,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,1.36612,0,0,0,0,0,2.123142,0,0,0,0,0,0,0,0,0,0,0,0
OTU2851,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.447178,0,0,0,2.427184,0,0
OTU3255,0,0,0,0,0,1.048218,7.672634,0,0,0,0,0,0,0,3.267974,19.15185,0,0,0,0,0,0,3.521127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU607,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,1.367989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427184,0,0
OTU2659,0,0,0,0,0,1.048218,0,0,0,0,2.604167,16.48352,0,2.403846,3.267974,10.94391,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,0,0,0,0,0,0,0,0,5.617978,0,0,0,0,0,0,0,0,0,0,10.68702,72.81553,3.460208,14.36266
OTU1244,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.420455,0,0,0,0,0,0,0,0,0,0,0
OTU1539,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,2.403846,1.633987,0,0,0,3.311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.590664
OTU1832,0,0,0,0,0,1.048218,1.278772,0,2.493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40096,0,0,0,0,0,0,2.463054,2.967359,0,0,0,0,0,3.370787,0,0,2.840909,0,0,0,0,0,0,0,0,0,0,0
OTU877,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,1.633987,0,0,2.409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2665,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,7.211538,9.803922,12.3119,0,0,0,0,0,0,0,1.618123,2.40096,0,0,0,0,0,0,0,0,0,0,0,28.65762,18.70504,0,0,0,0,0,0,0,0,0,0,2.43309,0,0,0,0
OTU1763,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,2.403846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3942,0,0,0,0,0,2.096436,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.215124,2.157497,2.463054,0,0,0,8,0,0,0,2.217295,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3293,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.033183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3390,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,8.849558,0,0,0,0,2.232143,0,0,1.20048,0,0,0,0,1.303781,0,0,0,0,0,0,0,0,0,2.217295,0,0,0,0,0,0,1.447178,61.36681,1.216545,0,2.427184,0,0
OTU93,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,1.231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.460208,1.795332
OTU3296,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.617978,0,1.443001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1983,0,0,0,0,0,1.048218,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2414,0,0,0,0,0,1.048218,0,0,0,0,0,0,3.490401,0,6.535948,2.735978,0,0,0,0,0,0,0,0,0,0,0,0,11.54401,5.215124,9.708738,35.71429,21.76063,8.403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.053435,16.99029,3.460208,5.385996
OTU1876,0,0,0,0,0,1.048218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672241,0,0,0,0,0,0,0,0
OTU3402,0,0,0,0,0,1.048218,11.50895,3.030303,0,11.16427,0,0,0,0,1.633987,1.367989,35.39823,0,0,0,0,11.16071,0,0,1.20048,0,0,0,1.443001,1.303781,0,0,1.978239,0,2.73224,0,0,0,2.247191,0,0,0,1.445087,0,0,0,0,0,0,0,21.84466,3.460208,7.181329
OTU3014,0,0,0,0,0,1.048218,1.278772,0,2.493766,0,0,0,0,0,0,0,3.539823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43309,0,4.854369,0,1.795332
OTU728,0,0,0,0,0,2.096436,0,0,0,0,0,0,0,0,0,0,3.539823,0,0,40.37267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.217295,33.97028,0,0,0,0,0,0,0,0,0,0,0,0
OTU2177,0,0,0,0,0,1.048218,2.557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3363,0,0,0,0,0,1.048218,1.278772,3.030303,0,1.594896,0,16.48352,0,0,0,0,0,0,0,9.31677,78.29978,1071.429,0,0,0,0,0,0,0,1.303781,1.078749,2.463054,0.9891197,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3456,0,0,0,0,0,0,649.6164,1.515152,0,0,2.604167,0,0,0,0,0,0,0,0,0,0,0,0,1.618123,0,2.518892,0,0,0,0,1.078749,0,0,0,1.36612,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU4340,0,0,0,0,0,0,927.11,10.60606,4.987531,63.79585,7.8125,25.64103,52.35602,0,104.5752,1.367989,17.69912,2.409639,0,0,2.237136,0,0,1.618123,2.40096,5.037783,0,0,0,0,10.78749,0,0,0,0,299.2,9.049774,14.38849,3.370787,46.56319,0,0,0,6.622517,0,113.7441,26.0492,80.89261,76.64234,0,4.854369,0,0
OTU3389,0,0,0,0,0,0,42.19949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344482,0,0,0,0,0,0,0,0
OTU2537,0,0,0,0,0,0,21.73913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3367,0,0,0,0,0,0,127.8772,0,0,0,0,1.831502,1.745201,0,0,131.3269,14.15929,0,0,0,0,0,0,0,0,0,0,0,4.329004,1.303781,0,1.231527,125.6182,0,2.73224,16,1.508296,15.82734,0,0,0,0,0,0,0,0,0,0,0,1.526718,0,0,0
OTU530,0,0,0,0,0,0,10.23018,0,0,0,0,0,0,0,0,2.735978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3993,0,0,0,0,0,0,54.98721,0,0,0,0,1.831502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3794,0,0,0,0,0,0,88.23529,0,0,22.32855,2.604167,1.831502,0,0,0,0,0,291.5663,13.24503,0,4.474273,4.464286,0,0,0,17.63224,153.0899,2.008032,0,19.55671,4.314995,7.389163,154.3027,1.680672,1.36612,38.4,0,0,4.494382,0,12.73885,0,0,0,0,0,0,1.3947,6.082725,6.10687,0,0,0
OTU942,0,0,0,0,0,0,10.23018,4.545455,17.45636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.494382,0,0,5.681818,326.5896,0,0,0,0,0,0,1.526718,7.281553,0,0
OTU4057,0,0,0,0,0,0,1.278772,0,4.987531,0,0,0,0,0,0,0,1.769912,0,0,0,0,0,0,0,0,0,1.404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4364,0,0,0,0,0,0,5.11509,1.515152,0,66.98565,0,0,0,2.403846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.078749,7.389163,30.66271,1.680672,1.36612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1021,0,0,0,0,0,0,6.393862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.008032,0,0,0,0,0,0,0,0,0,0,0,2.217295,0,1.420455,0,0,0,0,0,0,0,0,0,0,0
OTU2955,0,0,0,0,0,0,11.50895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808989,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3895,0,0,0,0,0,0,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303781,35.59871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2719,0,0,0,0,0,0,1.278772,0,2.493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4082,0,0,0,0,0,0,8.951407,1421.212,2.493766,43.0622,0,9.157509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.098361,12.8,0,1.438849,0,0,0,0,0,0,0,2.369668,0,0,0,0,0,0,0
OTU1460,0,0,0,0,0,0,2.557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157497,3.694581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3395,0,0,0,0,0,0,40.92072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3995,0,0,0,0,0,0,33.24808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1122,0,0,0,0,0,0,25.57545,9.090909,0,1.594896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2616,0,0,0,0,0,0,54.98721,80.30303,2.493766,52.63158,0,0,0,0,0,0,15.9292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4,0,1.438849,10.11236,31.04213,0,0,0,0,0,0,0,0,1.216545,0,0,0,0
OTU1859,0,0,0,0,0,0,2.557545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7364,0,0,0,0,0
OTU3178,0,0,0,0,0,0,31.96931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU971,0,0,0,0,0,0,1.278772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
